article_id,article_url,article_slug,published_date,year,quarter,month,month_name,iso_week,day_of_month,day_of_week_num,day_of_week,author,title,genre_tag,artist,album,record_label,is_independent,label_location_raw,location_clean,city,state,country,spotify_match_status,spotify_id,spotify_url,spotify_artist_id,spotify_match_artist,spotify_match_album,spotify_release_date,spotify_release_date_precision,spotify_album_type,spotify_total_tracks,spotify_image_url,spotify_upc,spotify_ean,spotify_copyright,spotify_artist_status,spotify_artist_image_url,spotify_artist_url
e6b991cded4a5e40,,,2022-02-15,2022,1,2,February,7,15,1,Tuesday,Andy Beta,"Rokia Koné & Jacknife Lee, BAMANAN",World,Rokia Koné & Jacknife Lee,BAMANAN,Rokia Koné,False,"Bamako, Mali","Bamako, Mali",Bamako,,Mali,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86051s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
98acebcc88fba2cf,,,2022-02-16,2022,1,2,February,7,16,2,Wednesday,Blake Gillespie,"Kendra Morris, Nine Lives",R&B/Soul,Kendra Morris,Nine Lives,Independent Artist,True,"New York, New York","New York, New York",New York,New York,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86051s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
86a12094f04b832f,,,2022-02-17,2022,1,2,February,7,17,3,Thursday,Shy Clara Thompson,"Etran de L'Aïr, Agadez",World,Etran de L'Aïr,Agadez,Etran de L'Aïr,False,"Agadez, Niger","Agadez, Niger",Agadez,,Niger,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86052s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
87e4849c53120035,,,2022-02-18,2022,1,2,February,7,18,4,Friday,Arielle Gordon,"The Detroit Escalator Company, Soundtrack [313] + 6",Electronic,The Detroit Escalator Company,Soundtrack [313] + 6,Mental Groove Records / Musique Pour La Danse,False,Switzerland,Switzerland,,,Switzerland,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86052s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
db36131ba9780fad,,,2022-02-22,2022,1,2,February,8,22,1,Tuesday,Ann-Derrick Gaillot,"Khruangbin and Leon Bridges, Texas Moon",Rock,Khruangbin and Leon Bridges,Texas Moon,Khruangbin,False,"Houston, Texas","Houston, Texas",Houston,Texas,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86052s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
10aa15f6b4712ba7,,,2022-02-23,2022,1,2,February,8,23,2,Wednesday,Peter Margasak,"Cheer-Accident, Here Comes The Sunset",Rock,Cheer-Accident,Here Comes The Sunset,Independent Artist,True,"Chicago, Illinois","Chicago, Illinois",Chicago,Illinois,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86052s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
95b92cb43a5d977c,,,2022-02-24,2022,1,2,February,8,24,3,Thursday,Andy Beta,"Huerco S., Plonk",Electronic,Huerco S.,Plonk,Independent Artist,True,"Philadelphia, Pennsylvania","Philadelphia, Pennsylvania",Philadelphia,Pennsylvania,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86052s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
d1ddaf74c167829f,,,2022-02-25,2022,1,2,February,8,25,4,Friday,Ben Salmon,"Alyssa Gengos, Mechanical Sweetness",Pop,Alyssa Gengos,Mechanical Sweetness,Independent Artist,True,"Los Angeles, California","Los Angeles, California",Los Angeles,California,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86053s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
cb05f70c4a6d72e5,,,2022-02-28,2022,1,2,February,9,28,0,Monday,Richard Villegas,"Acid Coco, Camino Al Mar",Latin,Acid Coco,Camino Al Mar,Independent Artist,True,Switzerland,Switzerland,,,Switzerland,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86053s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
4ddb585428d77bc2,,,2022-03-01,2022,1,3,March,9,1,1,Tuesday,Ed Blair,"Caroline Loveglow, Strawberry",Pop,Caroline Loveglow,Strawberry,Independent Artist,True,"Los Angeles, California","Los Angeles, California",Los Angeles,California,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86053s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
7e4dc80bea9d687b,,,2022-03-02,2022,1,3,March,9,2,2,Wednesday,Tasha Viets-VanLear,"MATTIE, Jupiter's Purse",R&B/Soul,MATTIE,Jupiter's Purse,Independent Artist,True,"Dallas, Texas","Dallas, Texas",Dallas,Texas,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86053s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
e701c65ffdb563e5,,,2022-03-03,2022,1,3,March,9,3,3,Thursday,Miles Bowe,"Blanche Blanche Blanche, Fiscal, Remote, Distilled",Experimental,Blanche Blanche Blanche,"Fiscal, Remote, Distilled",Fievel Is Glauque,False,"Brooklyn, New York","Brooklyn, New York",Brooklyn,New York,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86054s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
aa14746f858089f6,,,2022-03-04,2022,1,3,March,9,4,4,Friday,Amaya Garcia,"KAINA, It Was a Home",R&B/Soul,KAINA,It Was a Home,Independent Artist,True,"Chicago, Illinois","Chicago, Illinois",Chicago,Illinois,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86054s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
443862fe30ee2835,,,2022-03-07,2022,1,3,March,10,7,0,Monday,Tasha Viets-VanLear,"Maylee Todd, Maloo",,Maylee Todd,Maloo,Independent Artist,True,"Los Angeles, California","Los Angeles, California",Los Angeles,California,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86054s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
2f31ec30854fb29c,,,2022-03-08,2022,1,3,March,10,8,1,Tuesday,Jeff Terich,"JIRM, The Tunnel, The Well, Holy Bedlam",Rock,JIRM,"The Tunnel, The Well, Holy Bedlam",Ripple Music,False,"San Ramon, California","San Ramon, California",San Ramon,California,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86054s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
f2d56645d9e1120f,,,2022-03-09,2022,1,3,March,10,9,2,Wednesday,Jude Noel,"Letting Up Despite Great Faults, IV",Alternative,Letting Up Despite Great Faults,IV,Independent Artist,True,"Los Angeles, California","Los Angeles, California",Los Angeles,California,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86054s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
dc50ad534f11874e,,,2022-03-10,2022,1,3,March,10,10,3,Thursday,Shy Clara Thompson,"Lia Kohl, Too Small to Be a Plain",Experimental,Lia Kohl,Too Small to Be a Plain,SHINKOYO / ARTIST POOL,False,,,,,,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86055s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
ef3bb45290655214,,,2022-03-11,2022,1,3,March,10,11,4,Friday,Ben Salmon,"Star Party, Meadow Flower",Punk,Star Party,Meadow Flower,Independent Artist,True,"Seattle, Washington","Seattle, Washington",Seattle,Washington,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86055s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
fbbe7bfaabe45097,,,2022-03-14,2022,1,3,March,11,14,0,Monday,Jonathan Williger,"NAPPYNAPPA, ONDAMICUNDERDACOZMICLYTZ",Hip-Hop/Rap,NAPPYNAPPA,ONDAMICUNDERDACOZMICLYTZ,Independent Artist,True,"Washington, D.C.","Washington, D.C.",Washington,D.C.,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86055s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
5f0e172966eb2444,,,2022-03-15,2022,1,3,March,11,15,1,Tuesday,Miles Bowe,"Kee Avil, Crease",Experimental,Kee Avil,Crease,Independent Artist,True,"Montreal, Québec","Montréal, Québec",Montréal,Québec,Canada,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86055s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
284097558944f227,,,2022-03-16,2022,1,3,March,11,16,2,Wednesday,Blake Gillespie,"Various Artists, V4 Visions: Of Love & Androids",R&B/Soul,Various Artists,V4 Visions: Of Love & Androids,V4 Visions,False,"London, UK","London, United Kingdom",London,,United Kingdom,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86055s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
4223dc7356e744b5,,,2022-03-17,2022,1,3,March,11,17,3,Thursday,John Morrison,"Yayoyanoh, Yayoyanoh",Electronic,Yayoyanoh,Yayoyanoh,Precious Metals,False,"London, UK","London, United Kingdom",London,,United Kingdom,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86056s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
d2e959db1f2161a1,,,2022-03-18,2022,1,3,March,11,18,4,Friday,Amaya Garcia,"A. Billi Free & The Lasso, Holy Body Roll",Funk,A. Billi Free & The Lasso,Holy Body Roll,The Lasso,False,Michigan,Michigan,,Michigan,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86056s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
0be18af4b150046a,,,2022-03-21,2022,1,3,March,12,21,0,Monday,Peter Margasak,"Survival Unit III, The Art of Flight: For Alvin Fielder",Jazz,Survival Unit III,The Art of Flight: For Alvin Fielder,Independent Artist,True,"Poughkeepsie, New York","Poughkeepsie, New York",Poughkeepsie,New York,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86056s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
d7591e84fc6c5b6c,,,2022-03-22,2022,1,3,March,12,22,1,Tuesday,Rebecca Bodenheimer,"Amaru Tribe, Between Two Worlds / Entre Dos Mundos",Latin,Amaru Tribe,Between Two Worlds / Entre Dos Mundos,Independent Artist,True,"Melbourne, Australia","Melbourne, Australia",Melbourne,,Australia,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86056s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
af1eeda50d948bbd,,,2022-03-23,2022,1,3,March,12,23,2,Wednesday,John Morrison,"Raw Poetic and Damu The Fudgemunk, Laminated Skies",Hip-Hop/Rap,Raw Poetic and Damu The Fudgemunk,Laminated Skies,Raw Poetic,False,"Washington, D.C.","Washington, D.C.",Washington,D.C.,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86056s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
564bf62f3d091d1a,,,2022-03-24,2022,1,3,March,12,24,3,Thursday,Miles Bowe,"Cosmo Vitelli, Medhead",Electronic,Cosmo Vitelli,Medhead,Independent Artist,True,"Berlin, Germany","Berlin, Germany",Berlin,,Germany,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86057s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
aec5760bdd9891d2,,,2022-03-25,2022,1,3,March,12,25,4,Friday,Mariana Timony,"Aldous Harding, Warm Chris",Folk,Aldous Harding,Warm Chris,Independent Artist,True,New Zealand,New Zealand,,,New Zealand,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86057s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
c1019df6b160f441,,,2022-03-28,2022,1,3,March,13,28,0,Monday,Saby Reyes-Kulkarni,"Ibibio Sound Machine, Electricity",World,Ibibio Sound Machine,Electricity,Independent Artist,True,UK,United Kingdom,,,United Kingdom,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86057s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
8d1992105b9f3264,,,2022-03-29,2022,1,3,March,13,29,1,Tuesday,Amaya Garcia,"Juanita Euka, Mabanzo",Latin,Juanita Euka,Mabanzo,Independent Artist,True,"London, UK","London, United Kingdom",London,,United Kingdom,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86057s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
9df36c951478b908,,,2022-03-30,2022,1,3,March,13,30,2,Wednesday,Ted Davis,"Whatever The Weather, Whatever The Weather",Ambient,Whatever The Weather,Whatever The Weather,Independent Artist,True,"London, UK","London, United Kingdom",London,,United Kingdom,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86057s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
2f865ce20cf6ee24,,,2022-03-31,2022,1,3,March,13,31,3,Thursday,Ben Salmon,"Falls of Rauros, Key to a Vanishing Future",Metal,Falls of Rauros,Key to a Vanishing Future,Gilead Media,False,"Oshkosh, Wisconsin","Oshkosh, Wisconsin",Oshkosh,Wisconsin,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86058s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
0cf3cd813f3983fa,,,2022-04-01,2022,2,4,April,13,1,4,Friday,Andrew Parks,"P.E., The Leather Lemon",Alternative,P.E.,The Leather Lemon,Independent Artist,True,"Brooklyn, New York","Brooklyn, New York",Brooklyn,New York,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86058s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
740652f8d46b3eb6,,,2022-04-04,2022,2,4,April,14,4,0,Monday,John Morrison,"Horace Andy, Midnight Rocker",Reggae,Horace Andy,Midnight Rocker,Independent Artist,True,"Kingston, Jamaica","Kingston, Jamaica",Kingston,,Jamaica,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86058s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
9e2f65d6f479cfcb,,,2022-04-05,2022,2,4,April,14,5,1,Tuesday,Charlie Zaillian,"PUP, THE UNRAVELING OF PUPTHEBAND",Punk,PUP,THE UNRAVELING OF PUPTHEBAND,Independent Artist,True,"Toronto, Ontario","Toronto, Ontario",Toronto,Ontario,Canada,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86058s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
863b8a95ed2ef1da,,,2022-04-06,2022,2,4,April,14,6,2,Wednesday,John Morrison,"Pastor Champion, I Just Want To Be A Good Man",Devotional,Pastor Champion,I Just Want To Be A Good Man,Independent Artist,True,"Oakland, California","Oakland, California",Oakland,California,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86058s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
dd2a0de3a7b0dd35,,,2022-04-07,2022,2,4,April,14,7,3,Thursday,Elle Carroll,"Oceanator, Nothing's Ever Fine",Alternative,Oceanator,Nothing's Ever Fine,Independent Artist,True,New York,New York,,New York,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86059s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
3c4bc16d8fc25c8f,,,2022-04-08,2022,2,4,April,14,8,4,Friday,James Gui,"Julmud, Tuqoos | طُقُوس",Electronic,Julmud,Tuqoos | طُقُوس,Bilna'es بالناقص,False,Palestine,Palestine,,,Palestine,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86059s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
291a736cb4d7a691,,,2022-04-11,2022,2,4,April,15,11,0,Monday,Andy Beta,"Various Artists, Viento Sur",Experimental,Various Artists,Viento Sur,Vampisoul,False,"Madrid, Spain","Madrid, Spain",Madrid,,Spain,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86059s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
e774d968a6e950e4,,,2022-04-12,2022,2,4,April,15,12,1,Tuesday,Annie Zaleski,"Local Tourist, Other Ways of Living",Rock,Local Tourist,Other Ways of Living,Independent Artist,True,Virginia,Virginia,,Virginia,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86059s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
034fbb9fa0549dfb,,,2022-04-13,2022,2,4,April,15,13,2,Wednesday,Britt Robson,"Alan Braufman, Live in New York City, February 8, 1975",Jazz,Alan Braufman,"Live in New York City, February 8, 1975",Independent Artist,True,"New York, New York","New York, New York",New York,New York,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86059s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
8f22a6adf0a15dd1,,,2022-04-14,2022,2,4,April,15,14,3,Thursday,Piotr Orlov,"Tanika Charles, Papillon de Nuit: The Night Butterfly",R&B/Soul,Tanika Charles,Papillon de Nuit: The Night Butterfly,Independent Artist,True,Toronto,"Toronto, Ontario",Toronto,Ontario,Canada,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86060s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
df6598602b48bcbb,,,2022-04-15,2022,2,4,April,15,15,4,Friday,Phillip Mlynar,"billy woods, Aethiopes",Hip-Hop/Rap,billy woods,Aethiopes,Independent Artist,True,"New York, New York","New York, New York",New York,New York,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86060s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
7f74f55d066706d4,,,2022-04-18,2022,2,4,April,16,18,0,Monday,Louis Pattison,"Cremation Lily, Dreams Drenched in Static",Metal,Cremation Lily,Dreams Drenched in Static,Independent Artist,True,"England, UK","England, United Kingdom",,,England,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86060s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
8be8c79d26f61031,,,2022-04-19,2022,2,4,April,16,19,1,Tuesday,JJ Skolnik,"Straw Man Army, SOS",Punk,Straw Man Army,SOS,LA VIDA ES UN MUS DISCOS,False,"London, UK","London, United Kingdom",London,,United Kingdom,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86060s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
03f3017260495e34,,,2022-04-20,2022,2,4,April,16,20,2,Wednesday,Tasha Viets-VanLear,"Primer, Incubator",Alternative,Primer,Incubator,Independent Artist,True,"Los Angeles, California","Los Angeles, California",Los Angeles,California,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86061s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
3f795d7e7e03fe83,,,2022-04-21,2022,2,4,April,16,21,3,Thursday,Ruth Jiang,"OHYUNG, imagine naked!",Ambient,OHYUNG,imagine naked!,Independent Artist,True,"New York, New York","New York, New York",New York,New York,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86061s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
d9d0397e7c4e5310,,,2022-04-22,2022,2,4,April,16,22,4,Friday,Dave Jenkins,"Tigris, HOP HOP",Funk,Tigris,HOP HOP,Independent Artist,True,"Tel Aviv, Israel","Tel Aviv, Israel",Tel Aviv,,Israel,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86061s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
ed3329e847efd0bb,,,2022-04-25,2022,2,4,April,17,25,0,Monday,Kerry Cardoza,"Crime of Passing, Crime of Passing",Punk,Crime of Passing,Crime of Passing,Independent Artist,True,"Cincinnati, Ohio","Cincinnati, Ohio",Cincinnati,Ohio,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86061s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
3ae7c2e5e0760d04,,,2022-04-26,2022,2,4,April,17,26,1,Tuesday,Miles Bowe,"claire rousay, everything perfect is already here",Experimental,claire rousay,everything perfect is already here,Independent Artist,True,"Los Angeles, California","Los Angeles, California",Los Angeles,California,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86061s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
e68702b1668ee757,,,2022-04-27,2022,2,4,April,17,27,2,Wednesday,Piotr Orlov,"WEMA, WEMA",World,WEMA,WEMA,Independent Artist,True,"London, UK","London, United Kingdom",London,,United Kingdom,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86062s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
c1b1ce5a161fd4e8,,,2022-04-28,2022,2,4,April,17,28,3,Thursday,Colin Joyce,"SCALPING, Void",Electronic,SCALPING,Void,SCALER,False,"Bristol, UK","Bristol, United Kingdom",Bristol,,United Kingdom,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86062s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
b4d4fe944362f37c,,,2022-04-29,2022,2,4,April,17,29,4,Friday,Richard Villegas,"Los Calvos, … y que Calvos!",Latin,Los Calvos,… y que Calvos!,Independent Artist,True,"Caracas, Venezuela","Caracas, Venezuela",Caracas,,Venezuela,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86062s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
00e92f45571f6846,,,2022-05-02,2022,2,5,May,18,2,0,Monday,Erin Margaret Day,"Winged Wheel, No Island",Experimental,Winged Wheel,No Island,Winged Wheel,False,"Detroit, Michigan","Detroit, Michigan",Detroit,Michigan,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86063s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
954fd8fc2e1d4703,,,2022-05-03,2022,2,5,May,18,3,1,Tuesday,Andy Beta,"Congotronics International, Where's The One?",Rock,Congotronics International,Where's The One?,Independent Artist,True,,,,,,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86063s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
ff192ef367ca569d,,,2022-05-04,2022,2,5,May,18,4,2,Wednesday,Elle Carroll,"Varnrable, Air Born",Alternative,Varnrable,Air Born,Independent Artist,True,"Copenhagen, Denmark","Copenhagen, Denmark",Copenhagen,,Denmark,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86063s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
e669fd81846bf849,,,2022-05-05,2022,2,5,May,18,5,3,Thursday,Shy Clara Thompson,"Various Artists, A Chant About the Beauty of the Moon at Night: Hawaiian Steel Guitar Masters 1913-1921",,Various Artists,A Chant About the Beauty of the Moon at Night: Hawaiian Steel Guitar Masters 1913-1921,Magnificent Sounds Records,False,"Buffalo, New York","Buffalo, New York",Buffalo,New York,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86063s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
822b33b0e3700ab8,,,2022-05-06,2022,2,5,May,18,6,4,Friday,Charlie Zaillian,"Belle & Sebastian, A Bit of Previous",Alternative,Belle & Sebastian,A Bit of Previous,Belle and Sebastian,False,"Glasgow, UK","Glasgow, United Kingdom",Glasgow,,United Kingdom,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86063s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
ba76b67f0b984b8b,,,2022-05-09,2022,2,5,May,19,9,0,Monday,Shy Clara Thompson,"Hydroplane, Hydroplane",Alternative,Hydroplane,Hydroplane,Independent Artist,True,"Melbourne, Australia","Melbourne, Australia",Melbourne,,Australia,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86064s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
f0dbcacb282a0c07,,,2022-05-10,2022,2,5,May,19,10,1,Tuesday,Vanessa Ague,"Kalia Vandever, Regrowth",Classical,Kalia Vandever,Regrowth,Independent Artist,True,"Brooklyn, New York","Brooklyn, New York",Brooklyn,New York,United States,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86064s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
6100f66adddba79b,,,2022-05-11,2022,2,5,May,19,11,2,Wednesday,Joe Muggs,"Jaymie Silk, The Rise & Fall Of Jaymie Silk & Rave Culture",Electronic,Jaymie Silk,The Rise & Fall Of Jaymie Silk & Rave Culture,Independent Artist,True,"Paris, France","Paris, France",Paris,,France,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86064s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
3d5ce4c6ddb638ce,,,2022-05-12,2022,2,5,May,19,12,3,Thursday,Brad Sanders,"Moon Tooth, Phototroph",Rock,Moon Tooth,Phototroph,Independent Artist,True,,,,,,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86064s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
f009cf02c0098ace,,,2022-05-13,2022,2,5,May,19,13,4,Friday,Jude Noel,"Say Sue Me, The Last Thing Left",Rock,Say Sue Me,The Last Thing Left,Say Sue Me 세이수미,False,"Busan, South Korea","Busan, South Korea",Busan,,South Korea,"error: Rate limited on GET https://api.spotify.com/v1/search: Spotify asked us to wait 86064s, above the 60s cap. Stopping instead of blocking — let it cool down before retrying.",,,,,,,,,,,,,,,,
